ParlaMint-BE_2019-03-14-54-plenair-ip274x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u57	[[10.02 Minister Maggie De Block:]] Mijnheer de voorzitter, mijnheer Dewinter, het aantal asielaanvragen is inderdaad sedert juli 2018 aan het stijgen, naar een gemiddelde van 2 000 per maand. Dat aantal is nog steeds ver verwijderd van de hoge aantallen in 2015, toen er pieken waren tot 7 000 aanvragen per maand. Het is trouwens niet waar dat er in de eerste twee maanden van 2019 een sterke stijging is ten opzichte van 2018. Wij zitten op het niveau van de tweede helft van 2018. De instroom is verhoogd, maar is beheersbaar, weliswaar op voorwaarde dat er maatregelen genomen worden. Deze maatregelen werden eind september en begin november ook door mijn voorganger genomen. Ik heb aan de Ministerraad ook gevraagd om een aantal extra bufferplaatsen te openen, om te voorkomen dat families met kinderen tijdens en na het kerstverlof op straat zouden belanden. Het is immers onze plicht om de mensen een degelijke opvang te geven, in afwachting van de beslissing met betrekking tot hun aanvraag. Natuurlijk is er ook een actieplan om de instroom onder controle te krijgen en de uitstroom te versnellen. Dat actieplan is op 15 februari goedgekeurd door de Ministerraad. Het geeft mijn administraties ook meer middelen om weer normaal te kunnen functioneren, na de permanente staat van crisis waarin zij verkeerden sedert de zomer. Het is ook zo dat Fedasil extra plaatsen kan creëren zolang daaraan nood is. Fedasil of zijn partners, meestal is dat het Rode Kruis, bezoeken en onderzoeken alle nieuwe plaatsen en gebouwen die door private of publieke personen worden voorgesteld om in aanmerking te kunnen komen als opvangcentrum. Het leegstaande rusthuis in Deurne is een van de pistes die momenteel worden onderzocht. Zodra Fedasil een piste operationeel acht en de nodige juridische afspraken kan maken om een nieuwe site als opvangcentrum te gebruiken, en wanneer het ook financieel berekend is, wordt door mij persoonlijk contact opgenomen met de lokale overheid en wordt er informatie gegeven aan de buurtbewoners. Dat is het normale proces. Er is toch niets mis mee dat de diensten een site bezoeken? Het gaat hier over de mogelijkheid om in 125 plaatsen te voorzien voor mensen met een handicap. Wij zoeken daarvoor dus wel een specifieke infrastructuur.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u58	[[10.03 Filip Dewinter (VB):]] Dank u voor uw antwoord, mevrouw de minister. De cijfers die Eurostat vandaag bekendmaakte zijn duidelijk. In heel Europa is er een daling van 11 % ten aanzien van 2017, maar hoe wij het ook draaien of keren, in ons land was er in 2018 een stijging van 19 %. Daar kunnen wij niet omheen. Daar zijn redenen voor en ik meen dat ik die ken. Ons land voert een veel te laks beleid. Ons land bleef onder Francken en De Block, maar zeker onder Francken, een aantrekkingspool, een magneet voor nieuwe asielzoekers. Wat het zoeken naar nieuwe opvangplaatsen betreft, wij moeten de steden vrijwaren van dergelijke centra. Er moet door u een algemene regel afgekondigd worden: indien er meer dan 15 tot 20 % vreemdelingen in een stad of gemeente wonen, dan mogen er geen van dergelijke asielcentra meer worden ingepland. Ik hoop dat u die maatregel zult overwegen, ook voor Deurne.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u59	[[11.01 Karine Lalieux (PS):]] Madame la ministre, je vais commencer par une citation: "L'interruption volontaire de grossesse doit relever du domaine de la santé et être prise en charge par la sécurité sociale. Elle devrait, en outre, cesser d'être considérée comme un crime ou un délit et sortir du Code pénal ou criminel." Voici ce qu'a déclaré le ministre-président de la Fédération Wallonie-Bruxelles, hier, à la tribune des Nations Unies. C'est vrai, pour nous, socialistes, le droit de disposer librement de son corps est un droit fondamental. La position de la Belgique aux Nations Unies est claire, beaucoup plus claire, madame la ministre, que la position et les actes de l'ancienne majorité de ce Parlement. Dois-je vous rappeler qu'il n'y a toujours pas de dépénalisation totale de l'avortement en Belgique? Dois-je aussi vous rappeler que cela veut dire que des sanctions pénales sont encore possibles tant pour les médecins que pour les femmes qui avortent? Ce mardi, madame la ministre, en commission de la Santé, nous avons adopté une proposition de loi permettant d'élargir l'accès à la contraception. Les socialistes ont ainsi permis d'étendre la gratuité de la contraception à toutes les femmes de moins de 25 ans, mais aussi la gratuité de la pilule du lendemain, quel que soit l'âge de la femme. Il s'agit d'une belle avancée déjà soulignée par les plannings, par de nombreux médecins et aussi par des associations de femmes. Le seul parti qui s'y est opposé, c'est la N-VA mais nous en avons l'habitude dans ces domaines-là. Très vite, madame la ministre, vous avez annoncé que vous n'alliez pas mettre ces mesures en action, arguant que ce n'était soi-disant pas possible en affaires courantes. Dois-je vous rappeler combien de mesures ayant des impacts budgétaires ont déjà été votées par ce gouvernement en affaires courantes? L'impact de la mesure, madame la ministre, ce sont six millions d'euros. C'est votre collaborateur de cabinet qui est venu nous le dire en commission. La liberté des femmes ne vaut-elle pas six millions d'euros? C'est ce que je vous demande aujourd'hui, madame la ministre!
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u60	[[11.02 Maggie De Block, ministre:]] Madame Lalieux, l'accès aux contraceptifs est une condition essentielle pour la liberté sexuelle des femmes. Mardi, la commission de la Santé publique a effectivement accepté une proposition de loi qui prévoit un élargissement du remboursement de certains contraceptifs jusqu'à l'âge de 25 ans au lieu de 21 ans et de la pilule du lendemain sans limite d'âge. Cette proposition n'a pas encore été adoptée par la présente assemblée plénière. La commission a cependant décidé que le Roi pourrait déterminer son entrée en vigueur. Tout de suite, nous avons demandé à l'INAMI de calculer l'impact budgétaire de ces deux mesures. Selon ce dernier, il s'élève à environ 6,7 millions d'euros par an. Certes, ce budget n'était pas encore prévu et doit être ajouté au budget de l'INAMI avant que l'arrêté royal d'entrée en vigueur puisse être pris. Je tiens également à souligner qu'un tel arrêté royal doit d'abord être discuté au sein du comité de l'assurance. Nous savons que le budget de l'INAMI est différent des autres budgets. La mesure pour le remboursement pour les jeunes femmes a récemment été évaluée. Sur la base de cette évaluation, il a été décidé lors du Conseil des ministres du 18 janvier, de déjà élargir le remboursement, chose qui était également demandée par le terrain. Cet arrêté prévoit un élargissement des contraceptifs, parmi lesquels le stérilet et les implants sous-cutanés, qui peuvent être délivrés par les hôpitaux aux jeunes patientes. Il sera publié dans les prochains mois. Pas plus tard que le mois dernier, j'ai reçu les félicitations de Sensoa pour la politique contraceptive menée en Belgique. Selon l'Atlas de la contraception européenne, l'accès aux contraceptifs dans notre pays et en France est le meilleur en Europe. Ce score très élevé s'explique notamment par les mesures générales et structurelles très fortes de remboursement et de dispositions spéciales pour les jeunes et les groupes vulnérables. Nous n'allons pas nous disputer à ce sujet, mais il est sûr que le budget de l'INAMI suit un autre circuit que tous les autres budgets votés au Parlement. Il faut respecter cela. C'est tout ce que nous avons dit.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u61	[[11.03 Karine Lalieux (PS):]] Madame la ministre, je suis restée très calme. C'est vous qui vous énervez. Il n'y a pas de problème. Je continuerai à rester très calme. En effet, 6,7 millions cela me semble peu pour renforcer la liberté, le droit fondamental des femmes, alors que la Belgique le plaide au niveau du Nations Unies et que M. De Croo l'a plaidé pendant quatre ans un peu partout dans le monde. Nous savons que si vous voulez porter cette proposition et si vous la déposez sur la table de l'INAMI, ce dernier approuvera. Je rappelle que bientôt, vous allez faire un cadeau de…
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u62	[[11.04 Maggie De Block, ministre:]] (…)
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u63	[[11.05 Karine Lalieux (PS):]] Madame la ministre, je ne vous ai pas coupée et je ne m'énerve pas. Je rappelle aussi que dans une semaine, vous allez faire un cadeau de 100 millions d'euros aux entreprises pharmaceutiques. Je vous demande aujourd'hui de faire un choix; un choix pour les femmes et pas pour le lobby pharmaceutique. Je compte sur vous. Les femmes comptent sur vous. J'espère que ce gouvernement en affaires courantes ne va pas à nouveau décevoir les femmes, à l'instar de toutes les mesures que vous avez prises à leur encontre ces dernières années.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u64	[[12.01 Sandrine De Crom (Open Vld):]] Mevrouw de minister, mijn vraag is eigenlijk gericht tot minister Bellot, dus ik dank u dat u de moeite doet om te antwoorden in zijn naam. Ik begin mijn korte vraag met een citaat uit het regeerakkoord: "De regering zal Belgocontrol opdragen om, na overleg met de sociale partners, een voorstel uit te werken dat in geval van staking toch in een gegarandeerde dienst voorziet. Daarbij wordt voorrang gegeven aan de sociale dialoog en zal geen afbreuk worden gedaan aan het stakingsrecht." Vandaag is deze passage uit het regeerakkoord actueler dan ooit, op de naamsverandering van Belgocontrol in skeyes na uiteraard. Vorige maand deden de luchtverkeersleiders gretig mee aan de nationale stakingsdag en ook gisteren nog waren er verschillende acties in de luchthavens. Ik hoef u niet te vertellen wat de financiële impact van dergelijke acties is, maar uiteraard worden ook de reizigers hierdoor getroffen. Het zal u maar overkomen – ik spreek helaas uit ervaring – om zes uur vast te zitten op de luchthaven, met op de ene arm een baby van zes maanden en met een peuter van twee jaar aan de andere hand. Voor een gestrande reiziger is dat een zeer stressvolle manier om te beginnen aan zijn vakantie, waar hij al lang naar uitkijkt en waar hij tenslotte ook veel geld voor heeft betaald. Een van de belangrijkste verwezenlijkingen van minister Bellot tijdens deze legislatuur is het invoeren van de gegarandeerde dienstverlening bij de spoorwegen. Daar bestonden veel doemscenario's over, maar wij kunnen dat uiteindelijk toch een succes noemen. Als er een staking was, dan wist de reiziger de dag voordien al of en hoe hij op zijn bestemming zou geraken en ook hoe hij 's avonds terug thuis zou geraken. Het lijkt mij dan ook evident dat iemand die een verdere bestemming heeft en daarvoor naar de luchthaven rijdt, over dezelfde zekerheid kan beschikken. Mijn vraag is dan ook zeer eenvoudig: zal minister Bellot er in de laatste maanden van zijn ministerschap nog in slagen om dit dossier rond te krijgen en tot een goed einde te brengen? Wat bij de spoorwegen kan, zou bij skeyes toch ook moeten kunnen. Zal hij de gegarandeerde dienstverlening bij skeyes, die beloofd werd in het regeerakkoord, nog willen realiseren?
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u65	[[12.02 Minister Maggie De Block:]] Mevrouw de Crom, ik lees u het antwoord van collega Bellot voor. Met betrekking tot de werkonderbreking van deze week bij skeyes betreur ik vooreerst de onverwachte aard van deze stakingsbeweging en bijgevolg de gijzelneming van de burgers en de organisatieproblemen waarmee de gebruikers en de operatoren van de luchthavens te maken hebben gekregen. Skeyes is een overheidsbedrijf waarin de sociale dialoog een vooraanstaande plaats inneemt. Er lopen momenteel gesprekken tussen de vakbonden en het management. Minister Bellot zegt dat hij altijd de voorkeur geeft aan de weg van de dialoog. In het kader van deze dialoog zou er ook binnenkort een vergadering moeten worden belegd tussen het management van skeyes en de vakbonden om inzonderheid de bijkomende rechtstreekse aanwervingen voor de vliegdiensten, het beheer van de dienstregeling van de luchtverkeersleiders en de invoering van een gegarandeerde dienstverlening te bespreken. Het spreekt vanzelf dat minister Bellot dit dossier met de nodige aandacht zal opvolgen.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u66	[[12.03 Sandrine De Crom (Open Vld):]] Mevrouw de minister, ik betreur toch dat vierenhalf jaar na het regeerakkoord en anderhalf jaar na het invoeren van de gegarandeerde dienstverlening bij de spoorwegen, er in dit dossier nog totaal geen evolutie is. Ik zal dan ook zelf nog het initiatief nemen om hiervoor een wettelijk kader op te leggen, want de gegarandeerde dienstverlening bij de spoorwegen heeft duidelijk aangetoond dat met een klein beetje goede wil heel veel mogelijk is, dit zowel met respect voor het stakingsrecht als met respect voor de inzet van de werkwilligen en met respect voor de reiziger, die uiteindelijk altijd de dupe is in dezen. Ik herhaal: als de gegarandeerde dienstverlening bij de spoorwegen mogelijk is, moet dit ook mogelijk zijn bij de luchthavens.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u67	[[13.01 Annick Lambrecht (sp.a):]] Mevrouw de minister, het Leuvense stadbestuur eist dat overheidsbedrijven zoals de NMBS hun boetes op een veel menselijkere manier innen, nadat gebleken is dat een man met psychische problemen 30 000 euro boete aan de NMBS moet betalen omdat hij een paar keer op zwartrijden betrapt werd. Die boete is dus hoger dan de prijs voor de aankoop van twee kleine auto's. Wie begrijpt dat? De onbetaalbare treintickets staan in geen duizend jaar in verhouding tot de boete van 30 000 euro, die de man moet betalen. Begrijp mij niet verkeerd, mevrouw de minister, schulden moeten worden betaald, maar hoe onmenselijk kan het worden? Ik meldde hier al een paar keer dat er een nieuwe industrie is ontstaan. Industrie vinden wij zeer goed, maar niet de schuldenindustrie. Men moet niet trots zijn om daaraan mee te doen. De NMBS, een overheidsbedrijf, doet er nu echter ook aan mee. Het probleem is niet de schuld, maar alle kosten boven op de schuld. Mevrouw de minister, ik sta niet alleen met mijn vraag naar een menswaardigere aanpak van het innen van schulden. Ook het Netwerk tegen Armoede benadrukt dat de federale overheid beloofd had werk te maken van een menselijkere inning van de boetes. Ook de VVSG vraagt een flexibeler en realistischer beleid van bedrijven zoals de NMBS. De sp.a diende een tijd geleden tien voorstellen in om de schuldenindustrie te stoppen. Een van die voorstellen betrof maximumbedragen voor intresten en schadevergoedingen. Mevrouw de minister, is het niet de eerste taak van de overheid, en dus ook van de overheidsbedrijven, om het goede voorbeeld te geven? Kunt u de NMBS op het matje roepen om zich te verantwoorden voor dat zeer onmenselijke gedrag?
