ParlaMint-BE_2016-10-13-54-plenair-ip130x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u83	[[10.14 Benoit Hellings (Ecolo-Groen):]] Monsieur le ministre, il existe en effet une évolution entre un tribunal d'avocats d'affaires qui se réunissent entre eux et qui sont nommés par les entreprises et l'ICS, qui permet aux deux parties de désigner des juges permanents. Toutefois, la grande différence entre ce système prévu spécifiquement pour les multinationales et la justice ordinaire est que les multinationales peuvent intenter un procès aux États, et non l'inverse. Une justice ad hoc pour les entreprises ne constitue tout simplement pas notre vision de la démocratie. Monsieur le vice-premier ministre, vous affirmez que le Canada est le pays le plus proche de nous en termes de normes sociales et environnementales. C'est vrai, mais il est aussi le pays le plus proche géographiquement des États-Unis. C'est pour cette raison que des multinationales américaines pourront utiliser des tribunaux canadiens afin d'intenter des procès aux États européens. Visiblement, deux écoles coexistent à l'Open Vld: il y a l'école Vandenput, pro-libre-échange, et l'école Vanhengel à Bruxelles, qui semble plus proche des intérêts des citoyens. Je suis plutôt de cette dernière école. M. Juncker a dit: "Si l'on remet en cause le CETA, il faudra revoir de fond en comble la politique européenne en matière de commerce." Saisissons cette balle au bond et, en effet, revoyons fondamentalement la politique européenne en ce domaine!
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u84	[[10.15 Sarah Claerhout (CD&V):]] Mijnheer de minister, ik vraag mij eigenlijk af wat een mandaat van de Belgische regering nog betekent wanneer partijen die het akkoord, dat bovendien voldoet aan dit mandaat en op een aantal punten zelfs verder gaat, initieel steunden, dit niet langer steunen eens zij op de oppositiebanken zitten. Voor onze geloofwaardigheid is dit zeer ondermijnend. Federaal oppositie voeren lijkt in dit dossier belangrijker dan groei en economische mogelijkheden scheppen voor ons land. In het huidige klimaat is dat onverantwoord. Het is één zaak om te luisteren naar en rekening te houden met de opmerkingen en de bekommernissen die vanuit organisaties, verenigingen en de samenleving worden geuit. De nodige hervormingen moeten de nodige implicaties hebben op het Europese handelsbeleid. Het is een andere zaak om daar misbruik van te maken en desinformatie te verspreiden om het Europese handelsbeleid te ondergraven. Het niet-krijgen van een mandaat om het CETA te ondertekenen, is meer dan een deuk in onze geloofwaardigheid. Het gaat hier ook over de toekomst van de Europese Unie en het Europese handelsbeleid. Ik dank u voor uw antwoord.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u85	[[10.16 Tim Vandenput (Open Vld):]] Mijnheer de minister, ik dank u voor uw antwoord. Ik vind het toch wel stuitend in dit dossier, collega’s, dat zogezegd pro-Europese partijen hun totale wantrouwen tonen voor het Europees Parlement en de Europese Commissie. Ik heb ook iets geleerd. Ik viel daarnet van mijn stoel toen ik hoorde dat progressief België eigenlijk zeer conservatief is, mijnheer Van der Maelen. Ik wist niet dat dit kon, maar u hebt mij dit daarnet uitgelegd. Ten slotte, collega’s, ik wil afsluiten met wat mevrouw Kitir hier twee uur geleden heeft gezegd. Zij heeft terecht verwezen naar wat daarboven staat: “Eendracht maakt macht”, “L’union fait la force”. Ik stel vast dat de socialisten dit dossier vandaag gebruiken naar eigen goeddunken en als verwijt aan onze eerste minister. Zij gebruiken dit dossier echter niet in een Europese context. Proficiat socialisten, maar wij kijken vooruit. Wij kijken uit naar de ondertekening van dit akkoord.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u86	[[10.17 Gwenaëlle Grovonius (PS):]] Monsieur le ministre, je vous remercie pour votre réponse. Je le dis et je le répète: nous, socialistes, ne jouerons pas à ce jeu de dupes. Nous demandons à la Commission, mais aussi à votre gouvernement fédéral, de bien vouloir descendre de sa tour d'ivoire et d'enfin intégrer toutes les réticences que nous entendons depuis des mois; réticences de la population, de la société civile, des mutuelles, des syndicats, des agriculteurs, face à ce rouleau compresseur du néolibéralisme sur notre tissu socioéconomique et notre modèle de vie, dont nous savons qu'ils seront les principales victimes de ce traité. Monsieur le ministre, il est temps d'abandonner ces logiques de concurrence à tout prix et de mobiliser toutes nos énergies pour mettre en place des politiques qui visent réellement le bonheur des peuples et non le profit de quelques-uns. Les citoyens ont aujourd'hui, vous le savez, chers collègues, une grande méfiance vis-à-vis du politique. Ils ont le sentiment que les politiques sont à la botte des multinationales. Nous avons aujourd'hui une opportunité unique de leur prouver le contraire. J'espère, monsieur le ministre, que votre gouvernement aura le courage de le faire.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u87	[[10.18 Dirk Van der Maelen (sp.a):]] Mijnheer de minister, u vroeg zich af of – ik neem het op mij – Vlaamse socialisten nog internationale akkoorden willen sluiten. Het antwoord daarop is ja, op één voorwaarde, met name dat die het algemeen belang dienen, niet het belang van multinationals. Dertig jaar lang heeft men ervoor gekozen om het belang te dienen van multinationals. Wij hebben gezien dat dit geleid heeft tot een enorme macht en invloed op onze staten. Ik heb verwezen naar Volkswagen, maar ik zou naar vele andere kunnen verwijzen. Het zijn zij die bepalen hoe onze samenleving eruitziet. Dat pikken de mensen niet meer. De mensen zien de groeiende ongelijkheid en de uitholling van de welzijns- en welvaartsstaat. Wij zullen ons dus tegen die akkoorden verzetten, mijnheer de minister. Het zijn geen gewone handelsakkoorden, waarbij men wat procentjes aan invoerrechten verandert. Neen, dit zijn andere akkoorden. Het CETA is het eerste verdrag dat werkt met zogenaamde negatieve lijsten. Dat wil zeggen dat al wat niet in het akkoord staat wel onder het toepassingsgebied van het akkoord valt. Ik neem de minister van Volksgezondheid als getuige. Ik heb haar anderhalf jaar gelden gevraagd of daarin geen gevaar zit voor ons Belgisch socialebeschermingssysteem. De minister heeft daarop geantwoord dat wij inderdaad bijzonder voorzichtig zullen moeten zijn.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u88	[[De voorzitter:]] U moet afsluiten, mijnheer Van der Maelen.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u89	[[10.19 Dirk Van der Maelen (sp.a):]] Ja, wij zijn internationalisten, mijnheer de minister. Ja, wij willen akkoorden sluiten, maar het wordt tijd dat de Europese Unie en rechtse partijen inzien dat het zo niet verder kan.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u90	[[De voorzitter:]] Nu moet u stoppen.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u91	[[10.20 Dirk Van der Maelen (sp.a):]] Men kan de bescherming van de gewone man niet uithollen om die aan rijke multinationals te geven. Dat zal met ons niet gebeuren.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u92	[[De voorzitter:]] Collega’s, ik wil eenieder oproepen om de tijdslimiet niet al te fel te overschrijden.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u93	[[10.21 Marco Van Hees (PTB-GO!):]] Monsieur le président, monsieur le ministre, je veux vous rassurer. Au PTB, on n'a jamais changé d'avis sur ces traités. Je constate que tout le processus de négociations sur le CETA s'est fait en secret. Cela a d'ailleurs servi de leçon pour le TTIP. Ce, toujours avec l'argument qu'au moment de décider, la démocratie pourra jouer et que tout le monde aura son mot à dire. Or, que voit-on aujourd'hui? Comme des entités émettent des réserves sur ces traités, on exerce toutes les pressions possibles et imaginables sur elles pour les faire changer d'avis. Monsieur le ministre, vous comparez l'Union européenne au Canada, disant qu'au fond, ce n'est pas si différent et qu'on est assez proche. Mais il ne s'agit pas ici d'opposer le Canada et l'Union européenne. L'opposition réelle dans ces traités est entre les multinationales et les populations tant européennes que canadiennes. Elle est là la véritable opposition. Et s'il y a effectivement un mouvement contre le CETA et le TTIP, il vient de la mobilisation citoyenne. Ces traités sont comme des "vampires"; ils ont peur de la lumière. Malheureusement pour les multinationales, ils ont subi cette lumière et, aujourd'hui, l'opposition est grandissante. Je sens votre gêne et votre embarras, monsieur le ministre. Oui, monsieur le ministre, il me semble déceler un petit peu d'embarras; la preuve c'est que vous n'avez pas répondu à la question de savoir ce qui se passe si un gouvernement, une entité fédérée par exemple, rejette ce traité. Que se passera-t-il? Vous n'avez pas répondu à cette question qui, à mon avis, était la question du jour.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u94	[[11.01 Aldo Carcaci (PP):]] Monsieur le ministre, une grande cérémonie funéraire se déroulant ce samedi 8 octobre à Sanaa au Yémen a été frappée de plein fouet par une attaque aérienne dévastatrice. Plus de 145 personnes ont été tuées et selon l'ONU, 525 au moins y ont été blessées. Des bombes incendiaires et à fragmentation auraient été utilisées par la coalition emmenée par le régime saoudien. Il s'agit potentiellement d'un crime de guerre. Le Yémen, en situation de crise humanitaire totale, n'a pas la capacité de soigner autant de blessés, dont certains sont gravement brûlés. La Russie a accueilli plus de 50 blessés ces derniers jours à Moscou. Le Yémen appelle les Européens au secours. Selon mes informations, certains pays, dont l'Italie, pourraient provisoirement accueillir des blessés. Monsieur le ministre, la Belgique est-elle capable de poser un geste humanitaire fort en soignant chez elle une dizaine de blessés, notamment des grands brûlés? En a-t-elle la volonté?
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u95	[[11.02 Didier Reynders, ministre:]] Monsieur le président, monsieur Carcaci, c'est un peu le même type de problématique que lorsqu'on on intervient en envoyant des équipes au loin. Dans le cas que vous évoquez, la Belgique a condamné l'attaque et souhaite que la clarté puisse être faite parce qu'il y aura des conséquences en termes de responsabilités, y compris quand on parle de crime de guerre ou de crime contre l'humanité. La Belgique intervient déjà au Yémen à travers des organisations internationales. La coopération au développement y finance des opérations précises et la Défense a la capacité de soigner de grands brûlés. Elle l'a déjà fait. L'année dernière encore, à Neder-over-Heembeek, nous avons accueilli huit personnes à la suite d'un incendie particulièrement dramatique à Bucarest. Mais pour le moment, il n'y a pas de demande de cette nature à notre égard en provenance du Yémen. Je peux comprendre le souhait d'avancer dans cette voie, j'y suis favorable si une demande devait parvenir. J'ai interrogé le ministre de la Défense, il examinera les conditions dans lesquelles nous pourrions accueillir des grands brûlés si la demande est formulée par les autorités yéménites.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u96	[[11.03 Aldo Carcaci (PP):]] Je remercie le ministre pour sa réponse. Je ferai certainement passer le message au niveau des responsables locaux de manière à ce qu'une intervention puisse se faire au travers des organisations en place dans le cadre de la coopération et autres. Je ne manquerai pas non plus de suivre ce dossier car il y a aussi une situation humanitaire très grave qui se déroule là-bas. Mais il faut aller très vite. La situation l'exige.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u97	[[12.01 Philippe Pivin (MR):]] Monsieur le président, monsieur le ministre, nous avons pu lire cette semaine dans la presse que le porte-parole du parquet fédéral confirmait un changement de stratégie de Daech, changement sans doute lié à un affaiblissement de ses bases en Syrie et qui se concrétise par une volonté de l'État islamique de recruter non plus sur place mais ici, parmi les jeunes, principalement parmi les mineurs, et de fournir aux éventuelles recrues tous les moyens de commettre les attentats de masse qu'ils seraient en capacité de commettre. Le fait n'est pas nouveau, mais il semble que ce soit devenu une priorité de Daech, ce qui suscite notre inquiétude. C'est, en tout cas, selon moi, la démonstration des efforts que nous devons faire pour améliorer l'intégration des populations sur notre territoire. Depuis les attentats du 13 novembre à Paris et du 22 mars à Bruxelles, nous savons que cette guerre se mène contre des ennemis à l'intérieur et pas uniquement à l'extérieur. Nos services de surveillance et de contrôle sont donc vitaux. Monsieur le ministre, sur quels éléments se fonde l'analyse qui a été développée par le porte-parole du parquet? Combien de mineurs ont-ils été impliqués et, le cas échéant, poursuivis pour des faits de menace terroriste, en 2015 et en 2016? Dispose-t-on de profils types de ces mineurs? Quelles sont les mesures de vigilance spécifiques qui sont prises au sein des services de renseignement pour combattre cette stratégie? Les nouvelles méthodes particulières de recherche (MPR) constitueront-elles une réponse à cette dernière? Connaissant l'enjeu global et face à nouvelle stratégie d'endoctrinement "à distance", quelles sont les mesures qui sont prises en matière de contrôle de l'internet et des réseaux sociaux et, en particulier, des messageries cryptées telles que Telegram?
