Country	SpeakerID	Name	Forename	Surname	RoleName	Minister	MP	Par. groups	Pol. parties	Sex	Birth date	Birth place	Death date	Death place	Education	Occupation	Wikipedia URL	Official URLs	
AT	PAD_00943	Lukesch Dieter Dipl.-Vw. Dr.	Dieter	Lukesch	Dipl.-Vw. Dr.	-	1990-11-05/1999-10-28	ÖVP[1990-11-05/1999-10-28]	-	M	1943-05-03	Linz	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_00943/index.shtml
AT	PAD_00946	Kräuter Günther Dr.	Günther	Kräuter	Dr.	-	1991-10-22/2013-06-30	SPÖ[1991-10-22/2013-06-30]	SPÖ[-/-]	M	1956-12-30	Leoben	2021-08-07	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_00946/index.shtml
AT	PAD_00959	Krammer Christa Dr.	Christa	Krammer	Dr.	1994-03-17/1994-12-31|1995-01-01/1997-01-27	1986-10-02/1987-10-29|1994-11-07/1994-12-14|1996-01-15/1996-03-13|1997-02-05/1998-12-31	SPÖ[1994-11-07/1994-12-14]|SPÖ[1996-01-15/1996-03-13]|SPÖ[1997-02-05/1998-12-31]	SPÖ[-/-]	F	1944-06-22	Deutschkreutz	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_00959/index.shtml
AT	PAD_00998	Kukacka Helmut Mag.	Helmut	Kukacka	Mag.	-	1988-07-01/1990-11-04|1990-11-05/2003-03-04|2006-10-30/2008-10-27	ÖVP[1990-11-05/2003-03-04]|ÖVP[2006-10-30/2008-10-27]	ÖVP[-/-]	M	1946-04-01	Steyregg	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_00998/index.shtml
AT	PAD_01018	Neisser Heinrich Dr.	Heinrich	Neisser	Dr.	1987-01-21/1987-03-31|1987-04-01/1989-04-24	1975-11-04/1987-01-28|1989-05-16/1999-10-29	ÖVP[1975-11-04/1987-01-28]|ÖVP[1989-05-16/1999-10-29]	ÖVP[-/-]	M	1936-03-19	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01018/index.shtml
AT	PAD_01023	Maderthaner Leopold Ing.	Leopold	Maderthaner	Ing.	-	1979-06-21/1989-02-28|1989-03-01/1994-11-06|1994-12-13/1995-05-07|1996-01-15/1996-01-15|1996-01-15/1999-10-28|1999-10-29/2001-06-30	ÖVP[1989-03-01/1994-11-06]|ÖVP[1994-12-13/1995-05-07]|ÖVP[1996-01-15/1999-10-28]|ÖVP[1999-10-29/2001-06-30]	ÖVP[-/-]	M	1935-09-09	Hausmening	2007-07-28	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01023/index.shtml
AT	PAD_01052	Niederwieser Erwin DDr.	Erwin	Niederwieser	DDr.	-	1990-11-05/2008-10-27	SPÖ[1990-11-05/2008-10-27]	-	M	1951-02-02	Lienz	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01052/index.shtml
AT	PAD_01061	Nowotny Ewald Dr.	Ewald	Nowotny	Dr.	-	1978-04-18/1999-08-31	SPÖ[1978-04-18/1999-08-31]	-	M	1944-06-28	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01061/index.shtml
AT	PAD_01062	Nürnberger Rudolf	Rudolf	Nürnberger	-	-	1983-05-27/1984-06-26|1984-06-27/2004-06-30	SPÖ[1984-06-27/2004-06-30]	SPÖ[-/-]	M	1945-09-05	Lassee (Niederösterreich)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01062/index.shtml
AT	PAD_01066	Oberhaidinger Georg	Georg	Oberhaidinger	-	-	1990-11-05/2006-10-29	SPÖ[1990-11-05/2006-10-29]	-	M	1945-01-27	Vöcklabruck	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01066/index.shtml
AT	PAD_01079	Marizzi Peter	Peter	Marizzi	-	-	1987-11-24/1999-10-28|1999-11-18/2002-01-08|2002-01-09/2008-10-27	SPÖ[1987-11-24/1999-10-28]|SPÖ[2002-01-09/2008-10-27]	SPÖ[-/-]	M	1947-06-04	Neunkirchen	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01079/index.shtml
AT	PAD_01101	Ofner Harald Dr.	Harald	Ofner	Dr.	1983-05-24/1987-01-21	1979-06-05/1983-05-31|1986-12-17/1994-11-06|1994-11-07/2002-12-19	FPÖ[1979-06-05/1983-05-31]|FPÖ[1986-12-17/1994-11-06]|FPÖ[1994-11-07/2002-12-19]	-	M	1932-10-25	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01101/index.shtml
AT	PAD_01108	Onodi Heidemaria	Heidemaria	Onodi	-	-	1992-12-01/1994-11-06|1994-12-15/1998-03-31	SPÖ[1992-12-01/1994-11-06]|SPÖ[1994-12-15/1998-03-31]	-	F	1957-08-23	Doppel	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01108/index.shtml
AT	PAD_01127	Meischberger Walter Ing.	Walter	Meischberger	Ing.	-	1989-04-04/1990-11-04|1990-11-05/1994-11-06|1994-11-07/1999-02-23|1999-04-20/1999-04-20|1999-04-21/1999-04-22	FPÖ[1990-11-05/1994-11-06]|FPÖ[1994-11-07/1999-02-23]|FPÖ[1999-04-20/1999-04-20]	FPÖ[-/-]	M	1959-09-21	Innsbruck	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01127/index.shtml
AT	PAD_01128	Meisinger Josef	Josef	Meisinger	-	-	1990-11-05/1994-11-06|1994-11-07/1999-10-28	FPÖ[1990-11-05/1994-11-06]|FPÖ[1994-11-07/1999-10-28]	-	M	1943-09-11	Feldkirchen an der Donau	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01128/index.shtml
AT	PAD_01137	Mertel Ilse Dr.	Ilse	Mertel	Dr.	-	1990-11-05/2002-12-19	SPÖ[1990-11-05/2002-12-19]	-	F	1943-09-08	Zauchtel (Sudetenland)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01137/index.shtml
AT	PAD_01138	Messner Evelyn Mag.	Evelyn	Messner	Mag.	-	1986-12-17/1989-06-30	SPÖ[1986-12-17/1989-06-30]	SPÖ[-/-]	F	1938-11-10	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01138/index.shtml
AT	PAD_01153	Parfuss Ludmilla	Ludmilla	Parfuss	-	-	1990-11-05/2002-12-19	SPÖ[1990-11-05/2002-12-19]	SPÖ[-/-]	F	1942-11-18	Gersdorf	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01153/index.shtml
AT	PAD_01155	Parnigoni Rudolf	Rudolf	Parnigoni	-	-	1983-05-19/2008-10-27	SPÖ[1983-05-19/2008-10-27]	-	M	1948-02-26	Gmünd	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01155/index.shtml
AT	PAD_01158	Partik-Pablé Helene Dr.	Helene	Partik-Pablé	Dr.	-	1983-05-19/1994-11-06|1994-11-07/2006-04-27|2006-04-28/2006-10-29	FPÖ[1983-05-19/1994-11-06]|FPÖ[1994-11-07/2006-04-27]|BZÖ[2006-04-28/2006-10-29]	-	F	1939-08-12	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01158/index.shtml
AT	PAD_01185	Peter Helmut Mag.	Helmut	Peter	Mag.	-	1990-11-05/1993-02-12|1994-11-07/1999-10-28	FPÖ[1990-11-05/1993-02-12]|LIF[1994-11-07/1999-10-28]	-	M	1948-04-21	St. Wolfgang	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01185/index.shtml
AT	PAD_01186	Petrovic Madeleine MMag. Dr.	Madeleine	Petrovic	MMag. Dr.	-	1990-11-05/2003-04-23	Grüne[1990-11-05/2003-04-23]	-	F	1956-06-25	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01186/index.shtml
AT	PAD_01199	Mock Alois Dr.	Alois	Mock	Dr.	1969-06-02/1970-04-21|1989-04-24/1995-05-04	1970-03-31/1987-04-03|1990-11-05/1990-12-17|1994-11-07/1994-12-12|1995-05-08/1999-10-28	ÖVP[1970-03-31/1987-04-03]|ÖVP[1990-11-05/1990-12-17]|ÖVP[1994-11-07/1994-12-12]|ÖVP[1995-05-08/1999-10-28]	ÖVP[-/-]	M	1934-06-10	Euratsfeld	2017-06-01	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01199/index.shtml
AT	PAD_01210	Pilz Peter Dr.	Peter	Pilz	Dr.	-	1986-12-17/1991-12-08|1999-10-29/2017-07-16|2017-07-17/2017-11-08|2018-06-08/2018-11-19|2018-11-20/2019-10-22	Grüne[1986-12-17/1991-12-08]|Grüne[1999-10-29/2017-07-16]|JETZT[2018-06-08/2018-11-19]|JETZT[2018-11-20/2019-10-22]	-	M	1954-01-22	Kapfenberg (Steiermark)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01210/index.shtml
AT	PAD_01226	Molterer Wilhelm Mag.	Wilhelm	Molterer	Mag.	1994-11-29/2000-03-31|2000-04-01/2003-02-28|2007-01-11/2008-12-02	1990-11-05/1994-12-13|1996-01-15/1996-03-13|1999-10-29/2000-02-07|2002-12-20/2007-01-11|2008-10-28/2011-06-30	ÖVP[1990-11-05/1994-12-13]|ÖVP[1996-01-15/1996-03-13]|ÖVP[1999-10-29/2000-02-07]|ÖVP[2002-12-20/2007-01-11]|ÖVP[2008-10-28/2011-06-30]	ÖVP[-/-]	M	1955-05-14	Steyr	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01226/index.shtml
AT	PAD_01239	Moser Hans Helmut	Hans|Helmut	Moser	-	-	1989-11-02/1993-02-03|1993-02-04/1999-10-28	FPÖ[1989-11-02/1993-02-03]|LIF[1993-02-04/1999-10-28]	-	M	1948-09-03	Bruck an der Mur	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01239/index.shtml
AT	PAD_01248	Motter Klara	Klara	Motter	-	-	1986-12-17/1993-02-03|1993-02-04/1999-10-28	FPÖ[1986-12-17/1993-02-03]|LIF[1993-02-04/1999-10-28]	-	F	1935-10-01	Lindau	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01248/index.shtml
AT	PAD_01257	Mühlbachler Josef Dipl.-Kfm. Mag.	Josef	Mühlbachler	Dipl.-Kfm. Mag.	-	1985-11-01/1986-12-16|1987-12-10/2002-12-19	ÖVP[1985-11-01/1986-12-16]|ÖVP[1987-12-10/2002-12-19]	-	M	1945-12-23	Neumarkt im Mühlkreis	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01257/index.shtml
AT	PAD_01278	Posch Walter Mag.	Walter	Posch	Mag.	-	1990-11-05/2006-10-29	SPÖ[1990-11-05/2006-10-29]	SPÖ[-/-]	M	1954-01-15	Mürzzuschlag	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01278/index.shtml
AT	PAD_01288	Prähauser Stefan	Stefan	Prähauser	-	-	1990-02-07/2001-02-28|2001-03-01/2013-07-04	SPÖ[2001-03-01/2013-07-04]	SPÖ[-/-]	M	1948-06-21	Salzburg	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01288/index.shtml
AT	PAD_01293	Praxmarer Karin Mag.	Karin	Praxmarer	Mag.	-	1986-12-17/1994-11-06|1994-11-07/1996-01-14|1999-05-06/1999-10-28	FPÖ[1986-12-17/1994-11-06]|FPÖ[1994-11-07/1996-01-14]|FPÖ[1999-05-06/1999-10-28]	-	F	1944-07-09	Zwettl	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01293/index.shtml
AT	PAD_01295	Murauer Walter	Walter	Murauer	-	-	1991-11-29/1999-10-28|2000-02-08/2008-10-27	ÖVP[1991-11-29/1999-10-28]|ÖVP[2000-02-08/2008-10-27]	-	M	1948-08-02	Steyr	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01295/index.shtml
AT	PAD_01316	Pumberger Alois Dr.	Alois	Pumberger	Dr.	-	1991-10-30/1993-10-11|1993-10-12/1994-11-06|1994-11-07/2002-12-19	FPÖ[1993-10-12/1994-11-06]|FPÖ[1994-11-07/2002-12-19]	FPÖ[-/-]	M	1950-05-26	Ried im Innkreis	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01316/index.shtml
AT	PAD_01347	Verzetnitsch Friedrich	Friedrich	Verzetnitsch	-	-	1984-06-27/1986-12-16|1986-12-17/2006-03-27	SPÖ[1986-12-17/2006-03-27]	SPÖ[-/-]	M	1945-05-22	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01347/index.shtml
AT	PAD_01355	Voggenhuber Johannes	Johannes	Voggenhuber	-	-	1990-11-05/1996-03-13	Grüne[1990-11-05/1996-03-13]	GRÜNE[-/-]	M	1950-06-05	Salzburg	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01355/index.shtml
AT	PAD_01368	Vranitzky Franz Dipl.-Kfm. Dr.	Franz	Vranitzky	Dipl.-Kfm. Dr.	1984-09-10/1986-06-16	1986-12-17/1987-01-22|1990-11-05/1990-12-17|1994-11-07/1994-12-14|1996-01-15/1996-03-13	SPÖ[1986-12-17/1987-01-22]|SPÖ[1990-11-05/1990-12-17]|SPÖ[1994-11-07/1994-12-14]|SPÖ[1996-01-15/1996-03-13]	SPÖ[-/-]	M	1937-10-04	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01368/index.shtml
AT	PAD_01371	Tichy-Schreder Ingrid	Ingrid	Tichy-Schreder	-	-	1979-06-05/1990-11-04|1990-11-22/1994-11-06|1994-12-15/1999-10-28	ÖVP[1979-06-05/1990-11-04]|ÖVP[1990-11-22/1994-11-06]|ÖVP[1994-12-15/1999-10-28]	-	F	1941-12-03	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01371/index.shtml
AT	PAD_01375	Wabl Andreas	Andreas	Wabl	-	-	1986-12-17/1999-10-28	Grüne[1986-12-17/1999-10-28]	GRÜNE[-/-]	M	1951-02-28	Graz	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01375/index.shtml
AT	PAD_01396	Trattner Gilbert Mag.	Gilbert	Trattner	Mag.	-	1990-11-20/1993-02-25|1993-02-26/1994-11-06|1994-11-07/2002-01-29	FPÖ[1993-02-26/1994-11-06]|FPÖ[1994-11-07/2002-01-29]	FPÖ[-/-]	M	1949-11-20	Greifenburg	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01396/index.shtml
AT	PAD_01424	Wallner Kurt	Kurt	Wallner	-	-	1990-11-05/1999-10-28	SPÖ[1990-11-05/1999-10-28]	-	M	1958-04-18	Leoben	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01424/index.shtml
AT	PAD_01442	Svazek Marlene BA	Marlene	Svazek	BA	-	2017-11-09/2018-06-12	FPÖ[2017-11-09/2018-06-12]	-	F	1992-05-13	Salzburg	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01442/index.shtml
AT	PAD_01448	Tychtl Gerald Ing.	Gerald	Tychtl	Ing.	-	1981-12-01/1999-10-28	SPÖ[1981-12-01/1999-10-28]	SPÖ[-/-]	M	1941-01-23	Anger	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01448/index.shtml
AT	PAD_01546	Rauch-Kallat Maria	Maria	Rauch-Kallat	-	1992-11-25/1994-12-31|1995-01-01/1995-05-04|2003-02-28/2003-04-30|2003-05-01/2007-01-11	1983-11-25/1987-12-08|1995-08-08/1999-10-28|2001-07-03/2003-03-04|2006-10-30/2008-10-27|2011-07-01/2011-09-12	ÖVP[1995-08-08/1999-10-28]|ÖVP[2001-07-03/2003-03-04]|ÖVP[2006-10-30/2008-10-27]|ÖVP[2011-07-01/2011-09-12]	ÖVP[-/-]	F	1949-01-31	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01546/index.shtml
AT	PAD_01565	Sacher Ewald	Ewald	Sacher	-	-	1993-02-18/1993-06-06|2008-10-28/2013-10-28	SPÖ[2008-10-28/2013-10-28]	SPÖ[-/-]	M	1949-08-03	Krems	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01565/index.shtml
AT	PAD_01567	Fürst Susanne Dr.	Susanne	Fürst	Dr.	-	2017-11-09/-	FPÖ[2017-11-09/-]	-	F	1969-05-03	Linz	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01567/index.shtml
AT	PAD_01604	Scheibner Herbert	Herbert	Scheibner	-	2000-02-04/2003-02-28	1990-11-05/1994-11-06|1994-11-07/2000-02-10|2002-12-20/2006-04-27|2006-04-28/2006-10-29|2006-10-30/2013-10-28	FPÖ[1990-11-05/1994-11-06]|FPÖ[1994-11-07/2000-02-10]|FPÖ[2002-12-20/2006-04-27]|BZÖ[2006-04-28/2006-10-29]|BZÖ[2006-10-30/2013-10-28]	-	M	1963-04-23	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01604/index.shtml
AT	PAD_01613	Schieder Peter Dr. h.c.	Peter	Schieder	Dr. h.c.	-	1970-03-31/1973-11-21|1984-09-07/2006-10-29	SPÖ[1970-03-31/1973-11-21]|SPÖ[1984-09-07/2006-10-29]	-	M	1941-08-20	Wien	2013-10-11	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01613/index.shtml
AT	PAD_01636	Zernatto Christof Dr.	Christof	Zernatto	Dr.	-	1986-12-17/1989-05-30|1999-10-29/2002-12-19	ÖVP[1986-12-17/1989-05-30]|ÖVP[1999-10-29/2002-12-19]	ÖVP[-/-]	M	1949-06-11	Wolfsberg	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01636/index.shtml
AT	PAD_01649	Reichhold Mathias Ing.	Mathias	Reichhold	Ing.	2002-02-19/2003-02-28	1990-11-05/1992-03-10|1994-11-07/1995-10-06|1996-01-15/1998-06-09	FPÖ[1990-11-05/1992-03-10]|FPÖ[1994-11-07/1995-10-06]|FPÖ[1996-01-15/1998-06-09]	FPÖ[-/-]	M	1957-07-05	Klagenfurt	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01649/index.shtml
AT	PAD_01661	Reitsamer Annemarie	Annemarie	Reitsamer	-	-	1990-11-05/2001-02-28	SPÖ[1990-11-05/2001-02-28]	SPÖ[-/-]	F	1941-02-19	St. Gilgen	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01661/index.shtml
AT	PAD_01688	Riess-Passer Susanne Dr.	Susanne	Riess-Passer	Dr.	2000-04-03/2003-02-28	1991-12-09/1994-11-06|1994-11-07/1998-11-30|1999-10-29/2000-02-10	FPÖ[1999-10-29/2000-02-10]	FPÖ[-/-]	F	1961-01-03	Braunau am Inn	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01688/index.shtml
AT	PAD_01708	Rosenstingl Peter	Peter	Rosenstingl	-	-	1990-11-05/1994-11-06|1994-11-07/1998-05-10|1998-05-11/1998-09-30	FPÖ[1990-11-05/1994-11-06]|FPÖ[1994-11-07/1998-05-10]	-	M	1951-09-06	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01708/index.shtml
AT	PAD_01729	Schlögl Karl Mag.	Karl	Schlögl	Mag.	1997-01-28/2000-02-04	1987-12-01/1991-10-16|1991-10-22/1994-11-06|1996-01-15/1996-03-13|1999-10-29/2000-10-05	SPÖ[1991-10-22/1994-11-06]|SPÖ[1996-01-15/1996-03-13]|SPÖ[1999-10-29/2000-10-05]	SPÖ[-/-]	M	1955-01-28	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01729/index.shtml
AT	PAD_01733	Schmid Michael Dipl.-Ing.	Michael	Schmid	Dipl.-Ing.	2000-02-04/2000-03-31|2000-04-01/2000-11-14	1990-11-05/1991-10-21	FPÖ[1990-11-05/1991-10-21]	FPÖ[-/-]	M	1945-06-07	Mühldorf am Inn (Bayern)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01733/index.shtml
AT	PAD_01739	Schmidt Heide Mag. Dr.	Heide	Schmidt	Mag. Dr.	-	1987-12-09/1990-11-04|1990-11-05/1999-10-28	FPÖ[1990-11-05/1993-02-03]|LIF[1993-02-04/1999-10-28]	FPÖ[-/-]	F	1948-11-27	Kempten im Allgäu (BRD)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01739/index.shtml
AT	PAD_01763	Schöll Hans	Hans	Schöll	-	-	1991-12-09/1994-11-06|1994-11-07/1996-11-11	FPÖ[1991-12-09/1994-11-06]|FPÖ[1994-11-07/1996-11-11]	-	M	1941-06-04	Wien	2003-03-08	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01763/index.shtml
AT	PAD_01773	Schreiner Erich L. Ing. Mag.	Erich|L.	Schreiner	Ing. Mag.	-	1990-11-05/1994-11-06|1994-11-07/1995-05-07|1996-01-15/1996-01-15|1996-11-12/1998-05-13	FPÖ[1990-11-05/1994-11-06]|FPÖ[1994-11-07/1995-05-07]|FPÖ[1996-01-15/1996-01-15]|FPÖ[1996-11-12/1998-05-13]	FPÖ[-/-]	M	1950-06-26	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01773/index.shtml
AT	PAD_01781	Schüssel Wolfgang Dr.	Wolfgang	Schüssel	Dr.	1989-04-24/1995-05-04|1995-05-04/2000-02-04	1979-06-05/1989-05-08|1990-11-05/1990-12-17|1994-11-07/1994-12-12|1996-01-15/1996-03-13|1999-10-29/2000-02-07|2002-12-20/2003-03-04|2006-10-30/2011-09-08	ÖVP[1979-06-05/1989-05-08]|ÖVP[1990-11-05/1990-12-17]|ÖVP[1994-11-07/1994-12-12]|ÖVP[1996-01-15/1996-03-13]|ÖVP[1999-10-29/2000-02-07]|ÖVP[2002-12-20/2003-03-04]|ÖVP[2006-10-30/2011-09-08]	ÖVP[-/-]	M	1945-06-07	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01781/index.shtml
AT	PAD_01788	Schuster Johann	Johann	Schuster	-	-	1983-05-19/1999-10-28	ÖVP[1983-05-19/1999-10-28]	-	M	1942-12-30	Linz	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01788/index.shtml
AT	PAD_01794	Wagner Petra	Petra	Wagner	-	-	2017-11-09/2019-10-22	FPÖ[2017-11-09/2019-10-22]	-	F	1968-08-16	Güssing (Burgenland)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01794/index.shtml
AT	PAD_01795	Schwarzböck Rudolf	Rudolf	Schwarzböck	-	-	1986-12-17/2000-09-18	ÖVP[1986-12-17/2000-09-18]	-	M	1947-12-09	Korneuburg	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01795/index.shtml
AT	PAD_01796	Schwarzenberger Georg	Georg	Schwarzenberger	-	-	1982-04-22/2002-12-19	ÖVP[1982-04-22/2002-12-19]	-	M	1942-01-23	St. Veit im Pongau	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01796/index.shtml
AT	PAD_01803	Schweitzer Karl Mag.	Karl	Schweitzer	Mag.	-	1990-11-05/1994-11-06|1994-11-07/1996-01-15|1996-04-16/2003-03-04	FPÖ[1990-11-05/1994-11-06]|FPÖ[1994-11-07/1996-01-15]|FPÖ[1996-04-16/2003-03-04]	FPÖ[-/-]	M	1952-08-07	St. Michael (Burgenland)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01803/index.shtml
AT	PAD_01806	Schwemlein Emmerich	Emmerich	Schwemlein	-	-	1992-04-01/2002-12-19	SPÖ[1992-04-01/2002-12-19]	-	M	1950-07-12	Baja (Ungarn)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01806/index.shtml
AT	PAD_01810	Schwimmer Walter Dr.	Walter	Schwimmer	Dr.	-	1971-11-04/1999-08-31	ÖVP[1971-11-04/1999-08-31]	-	M	1942-06-16	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01810/index.shtml
AT	PAD_01817	Spindelegger Michael Dr.	Michael	Spindelegger	Dr.	2008-12-02/2013-12-16|2013-12-16/2014-09-01	1992-10-22/1993-12-16|1993-12-17/1994-11-06|1994-12-13/1995-03-13|1996-01-15/1996-01-15|1996-03-14/1996-03-19|1996-10-30/2008-12-02|2013-10-29/2013-12-16	ÖVP[1993-12-17/1994-11-06]|ÖVP[1994-12-13/1995-03-13]|ÖVP[1996-01-15/1996-01-15]|ÖVP[1996-03-14/1996-03-19]|ÖVP[1996-10-30/2008-12-02]|ÖVP[2013-10-29/2013-12-16]	ÖVP[-/-]	M	1959-12-21	Mödling (Niederösterreich)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01817/index.shtml
AT	PAD_01833	Seidinger Winfried	Winfried	Seidinger	-	-	1986-12-17/1999-10-28	SPÖ[1986-12-17/1999-10-28]	-	M	1931-05-01	Langenwang	2009-12-28	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01833/index.shtml
AT	PAD_01860	Stippel Johann Dr.	Johann	Stippel	Dr.	-	1979-06-05/1994-11-06|1994-12-15/1996-01-14|1996-03-14/1999-10-28	SPÖ[1979-06-05/1994-11-06]|SPÖ[1994-12-15/1996-01-14]|SPÖ[1996-03-14/1999-10-28]	SPÖ[-/-]	M	1940-06-15	Markt Piesting	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01860/index.shtml
AT	PAD_01866	Wassermann Sandra	Sandra	Wassermann	-	-	2017-11-09/2019-10-22	FPÖ[2017-11-09/2019-10-22]	-	F	1984-11-25	Klagenfurt am Wörthersee (Kärnten)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01866/index.shtml
AT	PAD_01868	Sigl Robert	Robert	Sigl	-	-	1989-06-06/1999-10-28	SPÖ[1989-06-06/1999-10-28]	-	M	1943-08-01	Ober-Grafendorf	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01868/index.shtml
AT	PAD_01894	Smolle Karl	Karl	Smolle	-	-	1986-12-17/1990-11-04|1998-06-02/1999-10-28	Grüne[1986-12-17/1990-11-04]|LIF[1998-06-02/1999-10-28]	-	M	1944-09-02	Klagenfurt	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01894/index.shtml
AT	PAD_01902	Stoisits Terezija Mag.	Terezija	Stoisits	Mag.	-	1990-11-05/2007-06-30	Grüne[1990-11-05/2007-06-30]	GRÜNE[-/-]	F	1958-11-14	Stinatz/Stinjaki	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01902/index.shtml
AT	PAD_01933	Stummvoll Günter Dipl.-Kfm. Dr.	Günter	Stummvoll	Dipl.-Kfm. Dr.	-	1980-04-01/1983-05-18|1983-05-19/1990-12-17|1991-10-22/2013-10-28	ÖVP[1983-05-19/1990-12-17]|ÖVP[1991-10-22/2013-10-28]	ÖVP[-/-]	M	1943-03-03	Wien	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01933/index.shtml
AT	PAD_01937	Ragger Christian Mag.	Christian	Ragger	Mag.	-	2017-11-09/-	FPÖ[2017-11-09/-]	-	M	1973-02-20	Wolfsberg (Kärnten)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01937/index.shtml
AT	PAD_01942	Pewny Christian Ing.	Christian	Pewny	Ing.	-	2017-11-09/2019-10-22	FPÖ[2017-11-09/2019-10-22]	-	M	1967-05-17	Radstadt (Salzburg)	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01942/index.shtml
AT	PAD_01944	Schmiedlechner Peter	Peter	Schmiedlechner	-	-	2017-11-09/-	FPÖ[2017-11-09/-]	-	M	1982-09-16	Salzburg	-	-	-	-	-	https://www.parlament.gv.at/WWER/PAD_01944/index.shtml
