Country	orgType	orgID	AbbrName	FullName	From	To	Orientation-LR	Wikipedia	CHES-ID	CHES-Name
HR	parliamentaryGroup	party.NLSP	NLSP	Nezavisna lista Stipe Petrina	-	-	-	-	-	-
HR	parliamentaryGroup	party.PH	PH	Promijenimo Hrvatsku!	-	-	-	https://hr.wikipedia.org/wiki/Promijenimo_Hrvatsku	-	-
HR	parliamentaryGroup	party.ŽIVI_ZID	Živi zid	Živi zid	-	-	-	https://en.wikipedia.org/wiki/The_Key_of_Croatia	3116	ZZ
HR	parliamentaryGroup	party.GLAS	GLAS	Građansko-liberalni savez	-	-	Lijevi centar	https://en.wikipedia.org/wiki/Civic_Liberal_Alliance	-	-
HR	parliamentaryGroup	party.SMSH	SMSH	Stranka međugeneracijske solidarnosti Hrvatske	-	-	-	-	-	-
HR	parliamentaryGroup	party.SNAGA	SNAGA	SNAGA - Stranka narodnog i građanskog aktivizma	-	-	-	-	-	-
HR	parliamentaryGroup	party.DP	DP	Domovinski pokret	-	-	Desno do ekstremno desno	https://en.wikipedia.org/wiki/Homeland_Movement_(Croatia)	-	-
HR	parliamentaryGroup	party.ZK	ZK	Zeleno–lijeva koalicija	-	-	Lijevo	https://en.wikipedia.org/wiki/Green–Left_Coalition	-	-
HR	parliamentaryGroup	party.SIP	SIP	Stranka s imenom i prezimenom	-	-	Centar	https://en.wikipedia.org/wiki/Party_with_a_First_and_Last_Name	-	-
HR	parliamentaryGroup	party.PAMETNO	Pametno	Pametno	-	-	Centar	https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)	-	-
HR	parliamentaryGroup	party.FOKUS	Fokus	Fokus na bitno	-	-	Centar do desni centar	https://en.wikipedia.org/wiki/Focus_(Croatian_political_party)	-	-
HR	parliamentaryGroup	party.NEZAVISNI	nezavisni	nezavisni	-	-	-	-	-	-
HR	parliamentaryGroup	party.HS	HS	Hrvatski Suverenisti	-	-	Desno	https://en.wikipedia.org/wiki/Croatian_Sovereignists	-	-
HR	parliamentaryGroup	party.HKS	HKS	Hrvatska konzervativna stranka	-	-	Desno	https://en.wikipedia.org/wiki/Croatian_Conservative_Party	3119	HKS
HU	government	GOV	GOV	Magyarország kormánya	1990-05-23	-	-	https://hu.wikipedia.org/wiki/Magyarorsz%C3%A1g_korm%C3%A1nya	-	-
HU	parliament	OGY	OGY	Magyar Országgyűlés	1990-05-02	-	-	-	-	-
HU	politicalParty	party.Fidesz	Fidesz	Fidesz – Magyar Polgári Szövetség	1988-03-30	-	A jobboldaltól a szélsőjobbig	https://hu.wikipedia.org/wiki/Fidesz_%E2%80%93_Magyar_Polg%C3%A1ri_Sz%C3%B6vets%C3%A9g	2302	Fidesz-M|Fidesz-KDNP|Fidesz
HU	politicalParty	party.KDNP	KDNP	Kereszténydemokrata Néppárt	1944-10-13	-	Jobboldal	https://hu.wikipedia.org/wiki/Kereszt%C3%A9nydemokrata_N%C3%A9pp%C3%A1rt	2307	KDNP
HU	politicalParty	party.MSZP	MSZP	Magyar Szocialista Párt	1989-11-21	-	Balközép	https://hu.wikipedia.org/wiki/Magyar_Szocialista_P%C3%A1rt	2301	MSzP|MSZP
HU	politicalParty	party.EGYUTT	EGYÜTT	Együtt – a Korszakváltók Pártja	2013-03-08	2018-06-02	Közép	https://hu.wikipedia.org/wiki/Egy%C3%BCtt_%E2%80%93_a_Korszakv%C3%A1lt%C3%B3k_P%C3%A1rtja	2310	E14
HU	politicalParty	party.DK	DK	Demokratikus Koalíció	2011-10-22	-	Balközép	https://hu.wikipedia.org/wiki/Demokratikus_Koal%C3%ADci%C3%B3_(Magyarorsz%C3%A1g)	2311	DK
HU	politicalParty	party.Parbeszed	Párbeszéd	Párbeszéd Magyarországért	2013-02-17	-	A balközéptől a baloldalig	https://hu.wikipedia.org/wiki/P%C3%A1rbesz%C3%A9d_Magyarorsz%C3%A1g%C3%A9rt	-	-
HU	politicalParty	party.MLP	MLP	Magyar Liberális Párt	2013-04-27	-	Középtől jobbközépig	https://hu.wikipedia.org/wiki/Magyar_Liber%C3%A1lis_P%C3%A1rt	-	-
HU	politicalParty	party.JOBBIK	JOBBIK	Jobbik Magyarországért Mozgalom	2003-10-24	-	Jobbközép	https://hu.wikipedia.org/wiki/Jobbik_Magyarorsz%C3%A1g%C3%A9rt_Mozgalom	2308	JOBBIK
HU	politicalParty	party.LMP1	LMP	Lehet Más a Politika	2009-02-14	2020-02-01	Középtől balközépig	https://hu.wikipedia.org/wiki/LMP_%E2%80%93_Magyarorsz%C3%A1g_Z%C3%B6ld_P%C3%A1rtja#cite_note-:0-4	2309	LMP
HU	politicalParty	party.LMP2	LMP	LMP - Magyarország Zöld Pártja	2020-02-01	-	Középtől balközépig	https://hu.wikipedia.org/wiki/LMP_%E2%80%93_Magyarorsz%C3%A1g_Z%C3%B6ld_P%C3%A1rtja#cite_note-:0-4	2309	LMP
HU	politicalParty	party.MNOO	MNOÖ	Magyarországi Németek Országos Önkormányzata	1995-03-11	-	Jobbközép	https://hu.wikipedia.org/wiki/Magyarorsz%C3%A1gi_N%C3%A9metek_Orsz%C3%A1gos_%C3%96nkorm%C3%A1nyzata	-	-
HU	politicalParty	party.Momentum	Momentum	Momentum Mozgalom	2017-03-04	-	Közép	https://hu.wikipedia.org/wiki/Momentum_Mozgalom	2314	MM
HU	politicalParty	party.MiHazank	Mi Hazánk	Mi Hazánk Mozgalom	2018-06-23	-	Szélsőjobb	https://hu.wikipedia.org/wiki/Mi_Haz%C3%A1nk_Mozgalom	-	-
HU	politicalParty	party.UK	ÚK	Új Kezdet	2016-04-20	-	Középtől jobbközépig	https://hu.wikipedia.org/wiki/%C3%9Aj_Kezdet	-	-
HU	politicalParty	party.Szolidaritas	Szolidaritás	Magyar Szolidaritás Mozgalom	2011-10-01	-	Balközép	https://hu.wikipedia.org/wiki/Magyar_Szolidarit%C3%A1s_Mozgalom	-	-
HU	politicalParty	party.Volner	Volner	Volner Párt	2020-09-19	2022-05-08	Szélsőjobb	https://en.wikipedia.org/wiki/János_Volner	-	-
HU	politicalParty	party.Huxit	Huxit	Huxit Párt	2022-05-08	-	Szélsőjobb	https://en.wikipedia.org/wiki/János_Volner	-	-
HU	parliamentaryGroup	parliamentaryGroup.Fidesz.7	Fidesz-frakció	A idesz – Magyar Polgári Szövetség parlamenti frakciója a 7. parlamenti ciklusban	2014-05-06	2018-05-07	A jobboldaltól a szélsőjobbig	https://en.wikipedia.org/wiki/Fidesz	2302	Fidesz
HU	parliamentaryGroup	parliamentaryGroup.KDNP.7	KNDP-frakció	A Kereszténydemokrata Néppárt parlamenti frakciója a 7. parlamenti ciklusban	2014-05-06	2018-05-07	Jobboldal	https://en.wikipedia.org/wiki/Christian_Democratic_People's_Party_(Hungary)	2307	KDNP
HU	parliamentaryGroup	parliamentaryGroup.MSZP.7	MSZP-frakció	A Magyar Szocialista Párt parlamenti frakciója a 7. parlamenti ciklusban	2014-05-06	2018-05-07	Balközép	https://en.wikipedia.org/wiki/Hungarian_Socialist_Party	2301	MSZP
HU	parliamentaryGroup	parliamentaryGroup.JOBBIK.7	JOBBIK-frakció	A Jobbik Magyarországért Mozgalom parlamenti frakciója a 7. parlamenti ciklusban	2014-05-06	2018-05-07	Jobbközép	https://en.wikipedia.org/wiki/Jobbik	2308	JOBBIK
HU	parliamentaryGroup	parliamentaryGroup.LMP.7	LMP-frakció	A Lehet Más a Politika parlamenti frakciója a 7. parlamenti ciklusban	2014-05-06	2018-05-07	Középtől balközépig	https://en.wikipedia.org/wiki/LMP_–_Hungary's_Green_Party	2309	LMP
HU	parliamentaryGroup	parliamentaryGroup.DK.8	DK-frakció	A Demokratikus Koalíció parlamenti frakciója a 8. parlamenti ciklusban	2018-05-08	2022-05-01	Balközép	https://en.wikipedia.org/wiki/Democratic_Coalition_(Hungary)	2311	DK
HU	parliamentaryGroup	parliamentaryGroup.Parbeszed.8	Párbeszéd-frakció	A Párbeszéd Magyarországért parlamenti frakciója a 8. parlamenti ciklusban	2018-05-08	2022-05-01	A balközéptől a baloldalig	https://en.wikipedia.org/wiki/Dialogue_–_The_Greens'_Party	-	-
HU	parliamentaryGroup	parliamentaryGroup.Fidesz.8	Fidesz-frakció	A Fidesz – Magyar Polgári Szövetség parlamenti frakciója a 8. parlamenti ciklusban	2018-05-08	2022-05-01	A jobboldaltól a szélsőjobbig	https://en.wikipedia.org/wiki/Fidesz	2302	Fidesz
HU	parliamentaryGroup	parliamentaryGroup.KDNP.8	KNDP-frakció	A Kereszténydemokrata Néppárt parlamenti frakciója a 8. parlamenti ciklusban	2018-05-08	2022-05-01	Jobboldal	https://en.wikipedia.org/wiki/Christian_Democratic_People's_Party_(Hungary)	2307	KDNP
HU	parliamentaryGroup	parliamentaryGroup.MSZP.8	MSZP-frakció	A Magyar Szocialista Párt parlamenti frakciója a 8. parlamenti ciklusban	2018-05-08	2022-05-01	Balközép	https://en.wikipedia.org/wiki/Hungarian_Socialist_Party	2301	MSZP
HU	parliamentaryGroup	parliamentaryGroup.JOBBIK.8	JOBBIK-frakció	A Jobbik Magyarországért Mozgalom parlamenti frakciója a 8. parlamenti ciklusban	2018-05-08	2022-05-01	Jobbközép	https://en.wikipedia.org/wiki/Jobbik	2308	JOBBIK
HU	parliamentaryGroup	parliamentaryGroup.LMP.8	LMP-frakció	A Lehet Más a Politika parlamenti frakciója a 8. parlamenti ciklusban	2018-05-08	2022-05-01	Középtől balközépig	https://en.wikipedia.org/wiki/LMP_–_Hungary's_Green_Party	2309	LMP
HU	parliamentaryGroup	parliamentaryGroup.Fidesz.9	Fidesz-frakció	A Fidesz – Magyar Polgári Szövetség parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	A jobboldaltól a szélsőjobbig	https://en.wikipedia.org/wiki/Fidesz	2302	Fidesz
HU	parliamentaryGroup	parliamentaryGroup.KDNP.9	KNDP-frakció	A Kereszténydemokrata Néppárt parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	Jobboldal	https://en.wikipedia.org/wiki/Christian_Democratic_People's_Party_(Hungary)	2307	KDNP
HU	parliamentaryGroup	parliamentaryGroup.MSZP.9	MSZP-frakció	A Magyar Szocialista Párt parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	Balközép	https://en.wikipedia.org/wiki/Hungarian_Socialist_Party	2301	MSZP
HU	parliamentaryGroup	parliamentaryGroup.JOBBIK.9	JOBBIK-frakció	A Jobbik Magyarországért Mozgalom parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	Jobbközép	https://en.wikipedia.org/wiki/Jobbik	2308	JOBBIK
HU	parliamentaryGroup	parliamentaryGroup.LMP.9	LMP-frakció	Az LMP - Magyarország Zöld Pártja parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	Középtől balközépig	https://en.wikipedia.org/wiki/LMP_–_Hungary's_Green_Party	2309	LMP
HU	parliamentaryGroup	parliamentaryGroup.DK.9	DK-frakció	A Demokratikus Koalíció parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	Balközép	https://en.wikipedia.org/wiki/Democratic_Coalition_(Hungary)	2311	DK
HU	parliamentaryGroup	parliamentaryGroup.Parbeszed.9	Párbeszéd-frakció	A Párbeszéd Magyarországért parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	A balközéptől a baloldalig	https://en.wikipedia.org/wiki/Dialogue_–_The_Greens'_Party	-	-
HU	parliamentaryGroup	parliamentaryGroup.Momentum.9	Momentum-frakció	A Momentum Mozgalom parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	Közép	https://en.wikipedia.org/wiki/Momentum_Movement	-	-
HU	parliamentaryGroup	parliamentaryGroup.MiHazank.9	Mi Hazánk-frakció	A Mi Hazánk Mozgalom parlamenti frakciója a 9. parlamenti ciklusban	2022-05-02	-	Szélsőjobb	https://en.wikipedia.org/wiki/Our_Homeland_Movement	-	-
HU	ministry	ministry.Agrar	Agrar	Agrárminisztérium	2018-05-18	-	-	-	-	-
HU	ministry	ministry.Bel	Bel	Belügyminisztérium	2014-06-06	-	-	-	-	-
HU	ministry	ministry.Epites	Epites	Építési és Beruházási Minisztérium	2022-05-24	2022-12-01	-	-	-	-
HU	ministry	ministry.EpitesKozl	EpitesKozl	Építési és Közlekedési Minisztérium	2022-12-01	-	-	-	-	-
HU	ministry	ministry.Hon	Hon	Honvédelmi Minisztérium	2014-06-06	-	-	-	-	-
HU	ministry	ministry.Igazsag	Igazsag	Igazságügyi Minisztérium	2014-06-06	-	-	-	-	-
HU	ministry	ministry.KIM	KIM	Kulturális és Innovációs Minisztérium	2022-05-24	-	-	-	-	-
HU	ministry	ministry.Kul	Kul	Külgazdasági és Külügyminisztérium	2014-06-06	-	-	-	-	-
HU	ministry	ministry.Kabi	Kabi	Miniszterelnöki Kabinetiroda	2015-10-01	-	-	-	-	-
HU	ministry	ministry.Min	Min	Miniszterelnökség	2014-06-06	-	-	-	-	-
HU	ministry	ministry.Penz	Penz	Pénzügyminisztérium	2018-05-18	-	-	-	-	-
HU	ministry	ministry.TIM	TIM	Technológiai és Ipari Minisztérium	2022-05-24	-	-	-	-	-
HU	ministry	ministry.Emmi	Emmi	Emberi Erőforrások Minisztériuma	2014-06-06	2022-05-23	-	-	-	-
HU	ministry	ministry.Fold	Fold	Földművelésügyi Minisztérium	2014-06-06	2018-05-17	-	-	-	-
HU	ministry	ministry.NGM	NGM	Nemzetgazdasági Minisztérium	2014-06-06	2018-05-17	-	-	-	-
HU	ministry	ministry.NFM	NFM	Nemzeti Fejlesztési Minisztérium	2014-06-06	2018-05-17	-	-	-	-
HU	ministry	ministry.ITM	ITM	Innovációs és Technológiai Minisztérium	2018-05-18	2022-05-23	-	-	-	-
HU	ministry	ministry.MinK	MinK	Miniszterelnöki Kormányiroda	2018-05-18	-	-	-	-	-
HU	ministry	ministry.Ener	Ener	Energiaügyi Minisztérium	2022-12-01	-	-	-	-	-
HU	ngo	org.AB	AB	Alkotmánybíróság	-	-	-	-	-	-
HU	ngo	org.ASZ	ASZ	Állami Számvevőszék	-	-	-	-	-	-
HU	committee	org.EUB	EUB	Európai ügyek bizottsága	-	-	-	-	-	-
HU	committee	org.FFB	FFB	Fenntartható fejlődés bizottsága	-	-	-	-	-	-
HU	committee	org.GB	GB	Gazdasági bizottság	-	-	-	-	-	-
HU	ngo	org.GVH	GVH	Gazdasági Versenyhivatal	-	-	-	-	-	-
HU	committee	org.HRB	HRB	Honvédelmi és rendészeti bizottság	-	-	-	-	-	-
HU	committee	org.HB	HB	Hungarikum Bizottság	-	-	-	-	-	-
HU	committee	org.IB	IB	Igazságügyi bizottság	-	-	-	-	-	-
HU	committee	org.KB	KB	Költségvetési bizottság	-	-	-	-	-	-
HU	committee	org.KultB	KultB	Kulturális bizottság	-	-	-	-	-	-
HU	ngo	org.K	K	Kúria	-	-	-	-	-	-
HU	committee	org.KulB	KulB	Külügyi bizottság	-	-	-	-	-	-
HU	ngo	org.LU	LU	Legfőbb Ügyészség	-	-	-	-	-	-
HU	ngo	org.MNB	MNB	Magyar Nemzeti Bank	-	-	-	-	-	-
HU	committee	org.MNB-fel	MNB-fel	Magyar Nemzeti Bank felügyelőbizottsága	-	-	-	-	-	-
HU	committee	org.MNB-MT	MNB-MT	Magyar Nemzeti Bank Monetáris Tanácsa	-	-	-	-	-	-
HU	committee	org.MNemzB	MNemzB	Magyarországi nemzetiségek bizottsága	-	-	-	-	-	-
HU	committee	org.MB	MB	Mentelmi bizottság	-	-	-	-	-	-
HU	committee	org.MezoB	MezoB	Mezőgazdasági bizottság	-	-	-	-	-	-
HU	ngo	org.NMHH	NMHH	Nemzeti Média- és Hírközlési Hatóság	-	-	-	-	-	-
HU	committee	org.NMHH-MT	NMHH-MT	Nemzeti Média- és Hírközlési Hatóság Médiatanácsa	-	-	-	-	-	-
HU	committee	org.NOB	NOB	Nemzeti Összetartozás Bizottsága	-	-	-	-	-	-
HU	committee	org.NVB	NVB	Nemzeti Választási Bizottság	-	-	-	-	-	-
HU	ngo	org.NVI	NVI	Nemzeti Választási Iroda	-	-	-	-	-	-
HU	committee	org.NB	NB	Népjóléti bizottság	-	-	-	-	-	-
HU	ngo	org.OBH	OBH	Országos Bírósági Hivatal	-	-	-	-	-	-
HU	committee	org.TB	TB	Törvényalkotási Bizottság	-	-	-	-	-	-
HU	committee	org.VB	VB	Vállalkozásfejlesztési bizottság	-	-	-	-	-	-
HU	committee	org.NVedB	NVedB	Nemzetbiztonsági Bizottság	-	-	-	-	-	-
HU	committee	org.KozK	KozK	Közszolgálati Közalapítvány Kuratórium	-	-	-	-	-	-
HU	europeanCommission	EC	EC	Európai Bizottság	-	-	-	-	-	-
HU	republic	REP	REP	Magyar köztársaság	-	-	-	-	-	-
HU	europeanParliament	EP	EP	Európai Parlament	-	-	-	-	-	-
HU	europeanInstitution	org.ECA	ECA	Európai Számvevőszék	-	-	-	-	-	-
IS	government	GOV_LV	GOV_LV	Ríkisstjórnir á tímabili íslenska lýðveldisins	1944-06-17	-	-	-	-	-
IS	institution	institution.PresidentalOffice	PresidentalOffice	Forsetaembættið	1944-06-17	-	-	-	-	-
IS	parliament	LV	LV	Lýðveldi Íslands	-	-	-	-	-	-
IS	parliamentaryGroup	party.Bf	Bf	Björt framtíð	-	-	Miðja	https://en.wikipedia.org/wiki/Bright_Future_(Iceland)	-	-
IS	parliamentaryGroup	party.F	F	Framsóknarflokkur	-	-	Miðja til mið-hægri	https://en.wikipedia.org/wiki/Progressive_Party_(Iceland)	4503	F
IS	parliamentaryGroup	party.Flf	Flf	Flokkur fólksins	-	-	Mið-vinstri	https://en.wikipedia.org/wiki/People%27s_Party_(Iceland)	4508	FIF
IS	parliamentaryGroup	party.M	M	Miðflokkurinn	-	-	Miðja til mið-hægri	https://en.wikipedia.org/wiki/Centre_Party_(Iceland)	4504	M
IS	parliamentaryGroup	party.P	P	Píratar	-	-	Pírataflokkur	https://en.wikipedia.org/wiki/Pirate_Party_(Iceland)	4506	Pi
IS	parliamentaryGroup	party.S	S	Sjálfstæðisflokkur	-	-	Miðja til mið-hægri	https://en.wikipedia.org/wiki/Independence_Party_(Iceland,_historical)	4501	Sj
IS	parliamentaryGroup	party.Sf	Sf	Samfylking	-	-	Mið-vinstri	https://en.wikipedia.org/wiki/Social_Democratic_Alliance	4505	Sam
IS	parliamentaryGroup	party.V	V	Viðreisn	-	-	Mið-hægri	https://en.wikipedia.org/wiki/Reform_Party_(Iceland)	4507	V
IS	parliamentaryGroup	party.Vg	Vg	Vinstrihreyfingin - grænt framboð	-	-	Mið-vinstri til vinstri	https://en.wikipedia.org/wiki/Left-Green_Movement	4502	Graen
IT	parliament	LEG	LEG	Senato della Repubblica Italiana	-	-	-	https://it.wikipedia.org/wiki/Senato_della_Repubblica https://en.wikipedia.org/wiki/Senate_of_the_Republic_(Italy)	-	-
IT	government	GOV	GOV	Governo della Repubblica Italiana	-	-	-	https://it.wikipedia.org/wiki/Governo_della_Repubblica_Italiana https://en.wikipedia.org/wiki/Government_of_Italy	-	-
IT	parliamentaryGroup	group.LN-Aut	LN-Aut	Lega Nord e Autonomie	2013-03-15	2018-03-22	Destra verso estrema destra	https://en.wikipedia.org/wiki/Lega_Nord	811	LN
IT	parliamentaryGroup	group.GAL.GS.PpI.M.Id.E-E.MPL.RI	GAL (GS, PpI, M, Id, E-E, MPL, RI)	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L. - Movimento politico Libertas, Riscossa Italia)	2017-02-01	2017-05-15	Centro-destra	https://en.wikipedia.org/wiki/Great_Autonomies_and_Freedom	-	-
IT	parliamentaryGroup	group.PD	PD	Partito Democratico	2008-04-29	-	Centro-sinistra	https://en.wikipedia.org/wiki/Democratic_Party_(Italy)	837	PD
IT	parliamentaryGroup	group.FIBP-UDC	FIBP-UDC	Forza Italia Berlusconi Presidente-UDC	2019-12-11	-	Centro-destra	https://en.wikipedia.org/wiki/Forza_Italia	815	FI
IT	parliamentaryGroup	group.NcI	NcI	Noi con l'Italia	2017-12-22	2018-03-22	Centro-destra	https://en.wikipedia.org/wiki/Us_with_Italy	-	-
IT	parliamentaryGroup	group.ALA-PRI	ALA-PRI	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	2018-01-05	2018-03-22	Centro	https://en.wikipedia.org/wiki/Liberal_Popular_Alliance	-	-
IT	parliamentaryGroup	group.CoR	CoR	Conservatori e Riformisti	2015-09-08	2017-04-01	Centro-destra	https://en.wikipedia.org/wiki/Conservatives_and_Reformists_(Italy)	-	-
IT	parliamentaryGroup	group.GAL.GS.PpI.FV.M	GAL (GS, PpI, FV, M)	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Federazione dei Verdi, Moderati)	2015-08-05	2015-11-03	Centro-destra	https://en.wikipedia.org/wiki/Great_Autonomies_and_Freedom	-	-
IT	parliamentaryGroup	group.IpF-CD	IpF-CD	Insieme per il futuro - Centro Democratico	2022-06-29	2022-10-12	Centro	https://en.wikipedia.org/wiki/Democratic_Centre_(Italy) https://en.wikipedia.org/wiki/Together_for_the_Future	-	-
IT	parliamentaryGroup	group.SCpI	SCpI	Scelta Civica per l'Italia	2013-03-15	2013-11-26	Centro	https://en.wikipedia.org/wiki/Civic_Choice	846	SC
IT	parliamentaryGroup	group.GAL-UDC	GAL-UDC	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	2017-12-21	2018-03-22	Centro-destra	https://en.wikipedia.org/wiki/Great_Autonomies_and_Freedom	-	-
IT	parliamentaryGroup	group.M5S.1	M5S.1	Movimento 5 Stelle	2013-03-15	2018-03-22	Pigliatutto	https://en.wikipedia.org/wiki/Five_Star_Movement	845	M5S
IT	parliamentaryGroup	group.GAL.GS.PpI.M.Id.E-E.MPL	GAL (GS, PpI, M, Id, E-E, MPL)	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Idea, Euro-Exit, M.P.L.-Movimento politico Libertas)	2016-02-16	2016-05-09	Centro-destra	https://en.wikipedia.org/wiki/Great_Autonomies_and_Freedom	-	-
IT	parliamentaryGroup	group.FdI	FdI	Fratelli d'Italia	2018-03-23	-	Destra verso estrema destra	https://en.wikipedia.org/wiki/Brothers_of_Italy	844	FdI
IT	parliamentaryGroup	group.IV-PSI	IV-PSI	Italia Viva-P.S.I.	2019-09-18	-	Centro verso centro-sinistra	https://en.wikipedia.org/wiki/Italia_Viva	-	-
IT	parliamentaryGroup	group.FL.Id-PL.PLI	FL (Id-PL, PLI)	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	2017-05-25	2018-03-22	Centro-destra	https://it.wikipedia.org/wiki/Federazione_della_Libertà	-	-
